"","year","month","date","wave","mort_ratio_dialyse_allcause","mort_ratio_dialyse_covid","mort_ratio_dialyse_cancer_cvd","mort_ratio_transplant_allcause","mort_ratio_transplant_covid","mort_ratio_transplant_cancer","mort_ratio_dialyse_allcause","obs_dialyse_allcause","exp_dialyse_allcause_O_E","smr_dialyse_allcause_O_E","ci_low_dialyse_allcause_O_E","ci_high_dialyse_allcause_O_E","ci_diff_dialyse_allcause_O_E","exp_dialyse_allcause_E","smr_dialyse_allcause_E","ci_low_dialyse_allcause_E","ci_high_dialyse_allcause_E","ci_diff_dialyse_allcause_E","exp_dialyse_allcause_O","smr_dialyse_allcause_O","ci_low_dialyse_allcause_O","ci_high_dialyse_allcause_O","ci_diff_dialyse_allcause_O","mort_ratio_dialyse_covid","obs_dialyse_covid","exp_dialyse_covid_O_E","smr_dialyse_covid_O_E","ci_low_dialyse_covid_O_E","ci_high_dialyse_covid_O_E","ci_diff_dialyse_covid_O_E","exp_dialyse_covid_E","smr_dialyse_covid_E","ci_low_dialyse_covid_E","ci_high_dialyse_covid_E","ci_diff_dialyse_covid_E","exp_dialyse_covid_O","smr_dialyse_covid_O","ci_low_dialyse_covid_O","ci_high_dialyse_covid_O","ci_diff_dialyse_covid_O","mort_ratio_dialyse_cancer_cvd","obs_dialyse_cancer_cvd","exp_dialyse_cancer_cvd_O_E","smr_dialyse_cancer_cvd_O_E","ci_low_dialyse_cancer_cvd_O_E","ci_high_dialyse_cancer_cvd_O_E","ci_diff_dialyse_cancer_cvd_O_E","exp_dialyse_cancer_cvd_E","smr_dialyse_cancer_cvd_E","ci_low_dialyse_cancer_cvd_E","ci_high_dialyse_cancer_cvd_E","ci_diff_dialyse_cancer_cvd_E","exp_dialyse_cancer_cvd_O","smr_dialyse_cancer_cvd_O","ci_low_dialyse_cancer_cvd_O","ci_high_dialyse_cancer_cvd_O","ci_diff_dialyse_cancer_cvd_O","mort_ratio_transplant_allcause","obs_transplant_allcause","exp_transplant_allcause_O_E","smr_transplant_allcause_O_E","ci_low_transplant_allcause_O_E","ci_high_transplant_allcause_O_E","ci_diff_transplant_allcause_O_E","exp_transplant_allcause_E","smr_transplant_allcause_E","ci_low_transplant_allcause_E","ci_high_transplant_allcause_E","ci_diff_transplant_allcause_E","exp_transplant_allcause_O","smr_transplant_allcause_O","ci_low_transplant_allcause_O","ci_high_transplant_allcause_O","ci_diff_transplant_allcause_O","mort_ratio_transplant_covid","obs_transplant_covid","exp_transplant_covid_O_E","smr_transplant_covid_O_E","ci_low_transplant_covid_O_E","ci_high_transplant_covid_O_E","ci_diff_transplant_covid_O_E","exp_transplant_covid_E","smr_transplant_covid_E","ci_low_transplant_covid_E","ci_high_transplant_covid_E","ci_diff_transplant_covid_E","exp_transplant_covid_O","smr_transplant_covid_O","ci_low_transplant_covid_O","ci_high_transplant_covid_O","ci_diff_transplant_covid_O","obs_transplant_cancer_cvd","exp_transplant_cancer_cvd_O_E","smr_transplant_cancer_cvd_O_E","ci_low_transplant_cancer_cvd_O_E","ci_high_transplant_cancer_cvd_O_E","ci_diff_transplant_cancer_cvd_O_E","exp_transplant_cancer_cvd_E","smr_transplant_cancer_cvd_E","ci_low_transplant_cancer_cvd_E","ci_high_transplant_cancer_cvd_E","ci_diff_transplant_cancer_cvd_E","exp_transplant_cancer_cvd_O","smr_transplant_cancer_cvd_O","ci_low_transplant_cancer_cvd_O","ci_high_transplant_cancer_cvd_O","ci_diff_transplant_cancer_cvd_O"
"48",2019,12,2019-12-01,"no covid period",0.0135272235373689,NA,0.0042272573554278,0.0034794711203897,NA,0.00115982370679657,0.0135272235373689,80,18.4011894252404,4.24,3.32,5.12,0.9,18.4011894252404,4.24,4.07,4.23,0.08,18.4011894252404,4.24,3.21,5.05,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042272573554278,25,9.80493502909536,2.55,1.55,3.58,1.015,9.80493502909536,2.55,2.44,2.58,0.07,9.80493502909536,2.55,1.53,3.57,1.02,0.0034794711203897,30,8.74303013317194,3.2,2.15,4.35,1.098,8.74303013317194,3.2,3.05,3.21,0.079,8.74303013317194,3.2,2.06,4.46,1.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.20704609456214,2.11,0.96,3.32,1.179,5.20704609456214,2.11,2,2.12,0.06,5.20704609456214,2.11,0.96,3.26,1.152
"49",2020,1,2020-01-01,"no covid period",0.0177215189873418,NA,0.00675105485232068,0.00288983932493353,NA,0.00173390359496012,0.0177215189873418,105,28.5435647929983,3.61,2.9,4.27,0.686,28.5435647929983,3.61,3.49,3.64,0.073,28.5435647929983,3.61,2.87,4.24,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00675105485232068,40,15.9252441170002,2.64,1.81,3.46,0.824,15.9252441170002,2.64,2.54,2.68,0.068,15.9252441170002,2.64,1.88,3.45,0.785,0.00288983932493353,25,10.3666375340178,2.6,1.63,3.56,0.965,10.3666375340178,2.6,2.5,2.62,0.061,10.3666375340178,2.6,1.64,3.48,0.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6.30665473671503,2.06,0.96,3.16,1.099,6.30665473671503,2.06,1.94,2.07,0.062,6.30665473671503,2.06,1.11,3.17,1.033
"50",2020,2,2020-02-01,"no covid period",0.0143848366897952,NA,0.00676933491284481,0.00230653903817322,NA,NA,0.0143848366897952,85,25.4389747349366,3.38,2.61,4.07,0.73,25.4389747349366,3.38,3.28,3.42,0.071,25.4389747349366,3.38,2.67,4.05,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00676933491284481,40,13.9467658698217,3.01,2.13,3.95,0.912,13.9467658698217,3.01,2.91,3.07,0.081,13.9467658698217,3.01,2.15,3.94,0.896,0.00230653903817322,20,9.50993760802459,2,1.16,2.86,0.85,9.50993760802459,2,1.93,2.03,0.048,9.50993760802459,2,1.16,2.94,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2020,3,2020-03-01,"lockdown1",0.0195345676915237,0.00169865806013249,0.00764396127059623,0.00401560348783846,NA,0.00172097292335934,0.0195345676915237,115,31.4588463217085,3.66,3,4.22,0.607,31.4588463217085,3.66,3.54,3.67,0.068,31.4588463217085,3.66,3.02,4.23,0.604,0.00169865806013249,10,4.06587243525125,2.46,0.98,4.16,1.59,4.06587243525125,2.46,2.31,2.59,0.14,4.06587243525125,2.46,1.23,4.18,1.476,0.00764396127059623,45,14.3773617971115,3.06,2.14,3.95,0.903,14.3773617971115,3.06,2.94,3.1,0.081,14.3773617971115,3.06,2.16,3.9,0.869,0.00401560348783846,35,12.0769780794606,2.73,1.8,3.62,0.909,12.0769780794606,2.73,2.64,2.75,0.055,12.0769780794606,2.73,1.82,3.64,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6.19665619771424,2.42,1.25,3.55,1.146,6.19665619771424,2.42,2.33,2.48,0.076,6.19665619771424,2.42,1.29,3.55,1.13
"52",2020,4,2020-04-01,"lockdown1",0.0162088380822385,0.00597167718819314,0.00426548370585224,0.00401929260450161,0.00172255397335783,0.00114836931557189,0.0162088380822385,95,35.1428092200966,2.76,2.2,3.24,0.522,35.1428092200966,2.76,2.68,2.77,0.044,35.1428092200966,2.76,2.22,3.27,0.527,0.00597167718819314,35,9.85169940343465,3.55,2.43,4.71,1.137,9.85169940343465,3.55,3.38,3.61,0.114,9.85169940343465,3.55,2.44,4.77,1.167,0.00426548370585224,25,12.1915445175971,1.89,1.12,2.65,0.767,12.1915445175971,1.89,1.81,1.92,0.055,12.1915445175971,1.89,1.15,2.62,0.738,0.00401929260450161,35,13.3547564966274,2.77,1.88,3.64,0.88,13.3547564966274,2.77,2.69,2.81,0.057,13.3547564966274,2.77,1.87,3.6,0.862,0.00172255397335783,15,3.24792684378005,4.62,2.42,6.9,2.24,3.24792684378005,4.62,4.36,4.75,0.198,3.24792684378005,4.62,2.46,7.08,2.309,10,5.66200769033844,1.94,0.87,3.14,1.135,5.66200769033844,1.94,1.86,1.99,0.061,5.66200769033844,1.94,0.88,3.18,1.148
"53",2020,5,2020-05-01,"lockdown1",0.0136355888869951,NA,0.00426112152718596,0.00346660503813265,NA,0.00231107002542177,0.0136355888869951,80,21.9209054621869,3.56,2.75,4.26,0.751,21.9209054621869,3.56,3.42,3.57,0.071,21.9209054621869,3.56,2.74,4.24,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00426112152718596,25,11.2466594758837,2.31,1.46,3.09,0.815,11.2466594758837,2.31,2.2,2.34,0.069,11.2466594758837,2.31,1.42,3.2,0.889,0.00346660503813265,30,9.14570445473184,3.17,1.97,4.24,1.135,9.14570445473184,3.17,3.03,3.18,0.075,9.14570445473184,3.17,2.07,4.26,1.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5.27909573675349,3.41,1.89,4.93,1.522,5.27909573675349,3.41,3.24,3.45,0.108,5.27909573675349,3.41,1.89,4.93,1.515
"54",2020,6,2020-06-01,"lockdown1",0.0119250425894378,NA,0.00340715502555366,0.00288950531668978,NA,0.00173370319001387,0.0119250425894378,70,19.169626717679,3.7,2.85,4.58,0.866,19.169626717679,3.7,3.56,3.73,0.084,19.169626717679,3.7,2.82,4.49,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00340715502555366,20,10.9986200298574,1.73,0.98,2.51,0.762,10.9986200298574,1.73,1.65,1.75,0.048,10.9986200298574,1.73,1,2.55,0.773,0.00288950531668978,25,8.35560801187018,2.87,1.77,3.86,1.044,8.35560801187018,2.87,2.71,2.86,0.073,8.35560801187018,2.87,1.8,3.83,1.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.25923244113094,2.47,1.3,3.88,1.294,5.25923244113094,2.47,2.38,2.53,0.078,5.25923244113094,2.47,1.14,3.8,1.331
"55",2020,7,2020-07-01,"inter-lockdown",0.0109723160027009,NA,0.00337609723160027,0.00345861194373991,NA,0.0011528706479133,0.0109723160027009,65,18.2839803616339,3.56,2.71,4.36,0.823,18.2839803616339,3.56,3.44,3.58,0.071,18.2839803616339,3.56,2.68,4.43,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00337609723160027,20,10.5604710523217,1.8,0.98,2.54,0.78,10.5604710523217,1.8,1.73,1.83,0.049,10.5604710523217,1.8,1.04,2.56,0.758,0.00345861194373991,30,8.17264766472653,3.67,2.4,4.92,1.258,8.17264766472653,3.67,3.5,3.68,0.088,8.17264766472653,3.67,2.32,4.89,1.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.194824950223,1.92,0.78,3.11,1.167,5.194824950223,1.92,1.85,1.97,0.061,5.194824950223,1.92,0.77,3.08,1.155
"56",2020,8,2020-08-01,"inter-lockdown",0.0134612148746424,NA,0.00504795557799091,0.00287686996547756,NA,0.00172612197928654,0.0134612148746424,80,19.2595371548323,4.05,3.14,4.95,0.903,19.2595371548323,4.05,3.9,4.07,0.084,19.2595371548323,4.05,3.17,4.88,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00504795557799091,30,10.499202856895,2.76,1.81,3.81,0.999,10.499202856895,2.76,2.65,2.8,0.078,10.499202856895,2.76,1.81,3.71,0.952,0.00287686996547756,25,8.52635762642784,2.7,1.74,3.85,1.06,8.52635762642784,2.7,2.62,2.75,0.066,8.52635762642784,2.7,1.64,3.87,1.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.12912076334544,2.53,1.19,3.92,1.362,5.12912076334544,2.53,2.45,2.61,0.08,5.12912076334544,2.53,1.36,3.9,1.267
"57",2020,9,2020-09-01,"inter-lockdown",0.0126518218623482,NA,0.00421727395411606,0.00286697247706422,NA,0.00114678899082569,0.0126518218623482,75,17.3408135298635,4.38,3.38,5.38,1.002,17.3408135298635,4.38,4.23,4.42,0.098,17.3408135298635,4.38,3.4,5.31,0.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00421727395411606,25,9.3345652326227,2.46,1.52,3.45,0.967,9.3345652326227,2.46,2.36,2.51,0.072,9.3345652326227,2.46,1.5,3.32,0.912,0.00286697247706422,25,8.02648932175817,3.11,1.99,4.23,1.12,8.02648932175817,3.11,2.99,3.14,0.074,8.02648932175817,3.11,1.99,4.24,1.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.86951445248597,2.46,1.23,3.91,1.338,4.86951445248597,2.46,2.38,2.53,0.079,4.86951445248597,2.46,1.23,4.11,1.438
"58",2020,10,2020-10-01,"lockdown2",0.0185497470489039,0.00421585160202361,0.00505902192242833,0.00342661336379212,NA,0.00114220445459737,0.0185497470489039,110,21.2212841151045,5.14,4.09,6,0.956,21.2212841151045,5.14,4.95,5.14,0.094,21.2212841151045,5.14,4.1,5.99,0.943,0.00421585160202361,25,3.49871501870226,6.86,4.26,9.65,2.695,3.49871501870226,6.86,6.45,7.1,0.326,3.49871501870226,6.86,4.29,9.43,2.572,0.00505902192242833,30,10.0150865907815,3,1.87,4.07,1.096,10.0150865907815,3,2.87,3.04,0.082,10.0150865907815,3,1.9,4,1.05,0.00342661336379212,30,9.68920325124044,3.3,2.18,4.37,1.098,9.68920325124044,3.3,3.17,3.32,0.072,9.68920325124044,3.3,2.27,4.33,1.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.29488816266642,1.89,0.76,3.01,1.128,5.29488816266642,1.89,1.82,1.94,0.058,5.29488816266642,1.89,0.76,3.02,1.133
"59",2020,11,2020-11-01,"lockdown2",0.0186125211505922,0.0050761421319797,0.0050761421319797,0.00456256416105851,0.00171096156039694,0.00114064104026463,0.0186125211505922,110,20.793733229163,5.34,4.35,6.22,0.934,20.793733229163,5.34,5.17,5.36,0.092,20.793733229163,5.34,4.33,6.2,0.938,0.0050761421319797,30,4.92516482429989,5.89,3.84,8.16,2.16,4.92516482429989,5.89,5.6,6.05,0.225,4.92516482429989,5.89,3.86,8.12,2.132,0.0050761421319797,30,8.88387339158862,3.26,2.12,4.43,1.154,8.88387339158862,3.26,3.14,3.32,0.09,8.88387339158862,3.26,2.03,4.5,1.238,0.00456256416105851,40,9.77362010954658,4.19,2.97,5.54,1.283,9.77362010954658,4.19,4.05,4.23,0.094,9.77362010954658,4.19,2.86,5.32,1.228,0.00171096156039694,15,1.78200360598132,9.54,5.51,14.12,4.303,1.78200360598132,9.54,8.9,9.88,0.491,1.78200360598132,9.54,5.61,14.03,4.209,10,4.95581614525383,2.02,0.81,3.37,1.278,4.95581614525383,2.02,1.94,2.07,0.064,4.95581614525383,2.02,0.81,3.23,1.211
"60",2020,12,2020-12-01,"lockdown2",0.0161016949152542,0.00423728813559322,0.00254237288135593,0.00570060426405199,0.0017101812792156,0.0017101812792156,0.0161016949152542,95,22.7048584600944,4.27,3.44,5.11,0.834,22.7048584600944,4.27,4.12,4.27,0.073,22.7048584600944,4.27,3.44,5.06,0.815,0.00423728813559322,25,5.82545000592306,4.63,2.97,6.24,1.633,5.82545000592306,4.63,4.36,4.7,0.169,5.82545000592306,4.63,3.09,6.18,1.545,0.00254237288135593,15,9.27408069890262,1.83,0.97,2.69,0.862,9.27408069890262,1.83,1.76,1.87,0.051,9.27408069890262,1.83,0.97,2.7,0.863,0.00570060426405199,50,10.6623939217732,4.78,3.55,6.05,1.253,10.6623939217732,4.78,4.63,4.82,0.098,10.6623939217732,4.78,3.56,6,1.219,0.0017101812792156,15,2.10642823901076,6.17,2.9,9.44,3.27,2.10642823901076,6.17,5.86,6.39,0.265,2.10642823901076,6.17,3.32,9.51,3.092,15,5.19939454654144,3.27,1.74,4.82,1.536,5.19939454654144,3.27,3.13,3.33,0.099,5.19939454654144,3.27,1.73,4.81,1.539
"61",2021,1,2021-01-01,"lockdown2",0.0161044244787252,0.00339040515341583,0.00508560773012375,0.0045662100456621,0.00171232876712329,0.00171232876712329,0.0161044244787252,95,34.9318541210538,2.66,2.13,3.16,0.516,34.9318541210538,2.66,2.59,2.68,0.049,34.9318541210538,2.66,2.12,3.15,0.515,0.00339040515341583,20,9.98358260976699,1.9,1.1,2.73,0.818,9.98358260976699,1.9,1.83,1.95,0.062,9.98358260976699,1.9,1.1,2.7,0.801,0.00508560773012375,30,14.0849193632242,2.27,1.52,3.02,0.751,14.0849193632242,2.27,2.19,2.32,0.064,14.0849193632242,2.27,1.49,3.05,0.781,0.0045662100456621,40,14.2395631943305,2.88,2.04,3.72,0.841,14.2395631943305,2.88,2.78,2.9,0.059,14.2395631943305,2.88,2.03,3.79,0.879,0.00171232876712329,15,3.33786231583396,4.49,2.43,6.64,2.107,3.33786231583396,4.49,4.25,4.62,0.184,3.33786231583396,4.49,2.4,6.89,2.247,15,6.68998449949578,2.39,1.2,3.56,1.176,6.68998449949578,2.39,2.3,2.44,0.073,6.68998449949578,2.39,1.2,3.59,1.196
"62",2021,2,2021-02-01,"lockdown2",0.0169750466813784,0.00424376167034459,0.00509251400441351,0.00399315459212778,0.00114090131203651,0.00114090131203651,0.0169750466813784,100,27.3010784318918,3.74,2.99,4.36,0.685,27.3010784318918,3.74,3.61,3.76,0.074,27.3010784318918,3.74,3,4.43,0.714,0.00424376167034459,25,5.5510501942757,4.14,2.5,5.82,1.66,5.5510501942757,4.14,3.9,4.28,0.187,5.5510501942757,4.14,2.52,5.94,1.711,0.00509251400441351,30,12.4938838747809,2.4,1.59,3.28,0.843,12.4938838747809,2.4,2.3,2.45,0.077,12.4938838747809,2.4,1.6,3.2,0.8,0.00399315459212778,35,11.4904763306668,2.96,2.01,3.95,0.974,11.4904763306668,2.96,2.84,2.97,0.067,11.4904763306668,2.96,2,3.92,0.957,0.00114090131203651,10,1.90485526762381,6.3,3.1,9.72,3.31,1.90485526762381,6.3,5.81,6.48,0.332,1.90485526762381,6.3,3.15,9.97,3.412,10,5.98699894805355,1.84,0.84,2.94,1.05,5.98699894805355,1.84,1.78,1.9,0.061,5.98699894805355,1.84,0.84,2.84,1.002
"63",2021,3,2021-03-01,"lockdown2",0.0135616206136633,0.00169520257670792,0.00423800644176979,0.0039945217986761,NA,0.00114129194247889,0.0135616206136633,80,26.032604374357,3.15,2.45,3.78,0.665,26.032604374357,3.15,3.05,3.18,0.068,26.032604374357,3.15,2.46,3.8,0.672,0.00169520257670792,10,3.55222545487329,2.82,1.17,4.62,1.725,3.55222545487329,2.82,2.6,2.92,0.158,3.55222545487329,2.82,1.13,4.5,1.689,0.00423800644176979,25,12.9299040297728,2.09,1.31,2.82,0.758,12.9299040297728,2.09,2.01,2.13,0.059,12.9299040297728,2.09,1.31,2.86,0.773,0.0039945217986761,35,11.5710601935862,3.2,2.23,4.18,0.974,11.5710601935862,3.2,3.07,3.21,0.072,11.5710601935862,3.2,2.25,4.15,0.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.20971282125515,1.93,0.95,3.03,1.039,6.20971282125515,1.93,1.83,1.95,0.06,6.20971282125515,1.93,0.97,2.9,0.966
"64",2021,4,2021-04-01,"lockdown2",0.0135043889264011,NA,0.00422012153950034,0.00571102227298687,0.00171330668189606,0.00171330668189606,0.0135043889264011,80,24.184645959845,3.23,2.52,3.87,0.674,24.184645959845,3.23,3.12,3.24,0.063,24.184645959845,3.23,2.52,3.93,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00422012153950034,25,12.2686326520477,2.2,1.44,3.08,0.819,12.2686326520477,2.2,2.11,2.24,0.063,12.2686326520477,2.2,1.39,2.93,0.774,0.00571102227298687,50,11.3207846735186,4.33,3.18,5.56,1.193,11.3207846735186,4.33,4.16,4.37,0.101,11.3207846735186,4.33,3.18,5.56,1.192,0.00171330668189606,15,1.51922889352098,10.53,5.73,16.35,5.311,1.51922889352098,10.53,9.81,11.11,0.65,1.51922889352098,10.53,5.27,15.8,5.266,15,6.10568222718586,2.62,1.46,3.96,1.248,6.10568222718586,2.62,2.52,2.68,0.08,6.10568222718586,2.62,1.31,3.93,1.31
"65",2021,5,2021-05-01,"after vacc & delta",0.012569130216189,NA,0.00335176805765041,0.00400824553366926,NA,0.00171781951442968,0.012569130216189,75,22.3392827077757,3.31,2.59,3.99,0.7,22.3392827077757,3.31,3.2,3.34,0.069,22.3392827077757,3.31,2.55,3.94,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00335176805765041,20,11.7071898720318,1.88,1.14,2.66,0.76,11.7071898720318,1.88,1.81,1.92,0.055,11.7071898720318,1.88,1.2,2.65,0.726,0.00400824553366926,35,10.6705754192842,3.28,2.19,4.24,1.023,10.6705754192842,3.28,3.12,3.27,0.075,10.6705754192842,3.28,2.16,4.22,1.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.85138036568948,2.22,1.17,3.45,1.141,5.85138036568948,2.22,2.1,2.24,0.068,5.85138036568948,2.22,1.2,3.42,1.111
"66",2021,6,2021-06-01,"after vacc & delta",0.0117213663764233,NA,0.00334896182183523,0.00343288705801579,NA,0.0017164435290079,0.0117213663764233,70,19.5140469009154,3.59,2.77,4.39,0.807,19.5140469009154,3.59,3.47,3.62,0.074,19.5140469009154,3.59,2.77,4.36,0.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00334896182183523,20,10.774831864336,2.04,1.21,2.93,0.861,10.774831864336,2.04,1.96,2.08,0.06,10.774831864336,2.04,1.21,2.88,0.835,0.00343288705801579,30,9.44467550466684,3.07,1.98,4.19,1.104,9.44467550466684,3.07,2.95,3.09,0.069,9.44467550466684,3.07,1.91,4.13,1.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.59219858880725,2.32,1.08,3.51,1.214,5.59219858880725,2.32,2.23,2.36,0.069,5.59219858880725,2.32,1.07,3.58,1.252
"67",2021,7,2021-07-01,"after vacc & delta",0.0141383898868929,NA,0.00499001996007984,0.00399361022364217,NA,0.00171154723870379,0.0141383898868929,85,18.8970343573289,4.55,3.63,5.41,0.889,18.8970343573289,4.55,4.38,4.55,0.087,18.8970343573289,4.55,3.55,5.4,0.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00499001996007984,30,10.4690935195118,2.67,1.71,3.56,0.926,10.4690935195118,2.67,2.55,2.7,0.076,10.4690935195118,2.67,1.72,3.53,0.907,0.00399361022364217,35,9.35179481624841,3.64,2.44,4.73,1.149,9.35179481624841,3.64,3.46,3.62,0.081,9.35179481624841,3.64,2.46,4.7,1.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.59584174242081,2.68,1.41,3.99,1.288,5.59584174242081,2.68,2.53,2.69,0.079,5.59584174242081,2.68,1.43,3.93,1.251
"68",2021,8,2021-08-01,"after vacc & delta",0.012497917013831,NA,0.00499916680553241,0.00341607834206331,NA,0.00170803917103166,0.012497917013831,75,18.167546316417,4.07,3.15,4.93,0.891,18.167546316417,4.07,3.93,4.1,0.085,18.167546316417,4.07,3.19,4.9,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00499916680553241,30,9.4584185750331,2.96,1.84,4.06,1.111,9.4584185750331,2.96,2.84,3.01,0.086,9.4584185750331,2.96,1.9,4.02,1.057,0.00341607834206331,30,9.10272246926859,3.52,2.28,4.58,1.148,9.10272246926859,3.52,3.35,3.51,0.081,9.10272246926859,3.52,2.42,4.61,1.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.18590807802834,3.28,1.77,4.94,1.587,5.18590807802834,3.28,3.12,3.33,0.107,5.18590807802834,3.28,1.74,4.82,1.543
"69",2021,9,2021-09-01,"after vacc & delta",0.0158703641830939,NA,0.00501169395255596,0.00397772474144789,NA,0.00170473917490624,0.0158703641830939,95,17.0185097524718,5.58,4.45,6.59,1.07,17.0185097524718,5.58,5.36,5.58,0.113,17.0185097524718,5.58,4.47,6.52,1.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00501169395255596,30,8.9757105447496,3.45,2.25,4.64,1.197,8.9757105447496,3.45,3.3,3.49,0.095,8.9757105447496,3.45,2.34,4.68,1.17,0.00397772474144789,35,8.75700271478721,4.11,2.76,5.44,1.342,8.75700271478721,4.11,3.94,4.13,0.096,8.75700271478721,4.11,2.74,5.37,1.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.10894067292968,2.74,1.38,4.11,1.365,5.10894067292968,2.74,2.6,2.78,0.087,5.10894067292968,2.74,1.37,4.11,1.37
"70",2021,10,2021-10-01,"after vacc & delta",0.0125923438549362,NA,0.00503693754197448,0.00624219725343321,0.00113494495516967,0.00283736238792419,0.0125923438549362,75,18.5675447974908,3.99,3.03,4.83,0.898,18.5675447974908,3.99,3.85,4,0.074,18.5675447974908,3.99,3.12,4.85,0.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00503693754197448,30,9.40223713676119,3.19,2.03,4.34,1.158,9.40223713676119,3.19,3.06,3.22,0.082,9.40223713676119,3.19,2.02,4.25,1.117,0.00624219725343321,55,9.4580537859242,5.82,4.22,7.26,1.519,9.4580537859242,5.82,5.58,5.83,0.126,9.4580537859242,5.82,4.44,7.19,1.374,0.00113494495516967,10,0.379739526924295,26.33,11.33,43.4,16.034,0.379739526924295,26.33,22.98,28.51,2.767,0.379739526924295,26.33,10.53,42.13,15.8,25,5.33348769807834,4.69,2.93,6.56,1.815,5.33348769807834,4.69,4.48,4.77,0.145,5.33348769807834,4.69,2.81,6.56,1.875
