"","year","month","date","wave","mort_ratio_dialyse_allcause","mort_ratio_dialyse_covid","mort_ratio_dialyse_cancer_cvd","mort_ratio_transplant_allcause","mort_ratio_transplant_covid","mort_ratio_transplant_cancer","mort_ratio_dialyse_allcause","obs_dialyse_allcause","exp_dialyse_allcause_O_E","smr_dialyse_allcause_O_E","ci_low_dialyse_allcause_O_E","ci_high_dialyse_allcause_O_E","ci_diff_dialyse_allcause_O_E","exp_dialyse_allcause_E","smr_dialyse_allcause_E","ci_low_dialyse_allcause_E","ci_high_dialyse_allcause_E","ci_diff_dialyse_allcause_E","exp_dialyse_allcause_O","smr_dialyse_allcause_O","ci_low_dialyse_allcause_O","ci_high_dialyse_allcause_O","ci_diff_dialyse_allcause_O","mort_ratio_dialyse_covid","obs_dialyse_covid","exp_dialyse_covid_O_E","smr_dialyse_covid_O_E","ci_low_dialyse_covid_O_E","ci_high_dialyse_covid_O_E","ci_diff_dialyse_covid_O_E","exp_dialyse_covid_E","smr_dialyse_covid_E","ci_low_dialyse_covid_E","ci_high_dialyse_covid_E","ci_diff_dialyse_covid_E","exp_dialyse_covid_O","smr_dialyse_covid_O","ci_low_dialyse_covid_O","ci_high_dialyse_covid_O","ci_diff_dialyse_covid_O","mort_ratio_dialyse_cancer_cvd","obs_dialyse_cancer_cvd","exp_dialyse_cancer_cvd_O_E","smr_dialyse_cancer_cvd_O_E","ci_low_dialyse_cancer_cvd_O_E","ci_high_dialyse_cancer_cvd_O_E","ci_diff_dialyse_cancer_cvd_O_E","exp_dialyse_cancer_cvd_E","smr_dialyse_cancer_cvd_E","ci_low_dialyse_cancer_cvd_E","ci_high_dialyse_cancer_cvd_E","ci_diff_dialyse_cancer_cvd_E","exp_dialyse_cancer_cvd_O","smr_dialyse_cancer_cvd_O","ci_low_dialyse_cancer_cvd_O","ci_high_dialyse_cancer_cvd_O","ci_diff_dialyse_cancer_cvd_O","mort_ratio_transplant_allcause","obs_transplant_allcause","exp_transplant_allcause_O_E","smr_transplant_allcause_O_E","ci_low_transplant_allcause_O_E","ci_high_transplant_allcause_O_E","ci_diff_transplant_allcause_O_E","exp_transplant_allcause_E","smr_transplant_allcause_E","ci_low_transplant_allcause_E","ci_high_transplant_allcause_E","ci_diff_transplant_allcause_E","exp_transplant_allcause_O","smr_transplant_allcause_O","ci_low_transplant_allcause_O","ci_high_transplant_allcause_O","ci_diff_transplant_allcause_O","mort_ratio_transplant_covid","obs_transplant_covid","exp_transplant_covid_O_E","smr_transplant_covid_O_E","ci_low_transplant_covid_O_E","ci_high_transplant_covid_O_E","ci_diff_transplant_covid_O_E","exp_transplant_covid_E","smr_transplant_covid_E","ci_low_transplant_covid_E","ci_high_transplant_covid_E","ci_diff_transplant_covid_E","exp_transplant_covid_O","smr_transplant_covid_O","ci_low_transplant_covid_O","ci_high_transplant_covid_O","ci_diff_transplant_covid_O","obs_transplant_cancer_cvd","exp_transplant_cancer_cvd_O_E","smr_transplant_cancer_cvd_O_E","ci_low_transplant_cancer_cvd_O_E","ci_high_transplant_cancer_cvd_O_E","ci_diff_transplant_cancer_cvd_O_E","exp_transplant_cancer_cvd_E","smr_transplant_cancer_cvd_E","ci_low_transplant_cancer_cvd_E","ci_high_transplant_cancer_cvd_E","ci_diff_transplant_cancer_cvd_E","exp_transplant_cancer_cvd_O","smr_transplant_cancer_cvd_O","ci_low_transplant_cancer_cvd_O","ci_high_transplant_cancer_cvd_O","ci_diff_transplant_cancer_cvd_O"
"21",2017,9,2017-09-01,"no covid period",0.00954364046503557,NA,0.00347041471455839,0.00338937093275488,NA,0.00135574837310195,0.00954364046503557,55,16.5631127815303,3.32,2.48,4.18,0.848,16.5631127815303,3.32,3.21,3.34,0.067,16.5631127815303,3.32,2.48,4.11,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00347041471455839,20,9.34183283477147,2.14,1.25,3.08,0.912,9.34183283477147,2.14,2.06,2.18,0.06,9.34183283477147,2.14,1.28,3,0.856,0.00338937093275488,25,6.1935823717978,3.87,2.41,5.54,1.564,6.1935823717978,3.87,3.73,3.92,0.098,6.1935823717978,3.87,2.26,5.33,1.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.98498195705247,2.76,1.25,4.43,1.59,3.98498195705247,2.76,2.65,2.84,0.095,3.98498195705247,2.76,1.25,4.52,1.631
"22",2017,10,2017-10-01,"no covid period",0.0155601659751037,NA,0.00691562932226833,0.00337336391849953,NA,NA,0.0155601659751037,90,17.0556363348855,5.16,4.09,6.17,1.037,17.0556363348855,5.16,4.97,5.18,0.105,17.0556363348855,5.16,4.05,6.16,1.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00691562932226833,40,9.72806203329829,4.01,2.77,5.28,1.254,9.72806203329829,4.01,3.84,4.07,0.115,9.72806203329829,4.01,2.88,5.24,1.182,0.00337336391849953,25,6.22635464493416,4.18,2.6,5.79,1.598,6.22635464493416,4.18,3.98,4.2,0.108,6.22635464493416,4.18,2.73,5.63,1.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2017,11,2017-11-01,"no covid period",0.0138456213222568,NA,0.00519210799584631,0.00402684563758389,NA,0.00268456375838926,0.0138456213222568,80,17.414679461324,4.59,3.54,5.47,0.963,17.414679461324,4.59,4.44,4.62,0.092,17.414679461324,4.59,3.5,5.46,0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00519210799584631,30,9.66415724055593,3.21,2.1,4.31,1.105,9.66415724055593,3.21,3.09,3.26,0.086,9.66415724055593,3.21,2.17,4.35,1.086,0.00402684563758389,30,6.27767478269331,4.94,3.16,6.65,1.744,6.27767478269331,4.94,4.75,5.01,0.131,6.27767478269331,4.94,3.35,6.69,1.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4.03906649627273,5.2,3.21,7.34,2.068,4.03906649627273,5.2,4.99,5.31,0.161,4.03906649627273,5.2,2.97,7.43,2.228
"24",2017,12,2017-12-01,"no covid period",0.018125323666494,NA,0.00776799585706888,0.00200910795606751,NA,NA,0.018125323666494,105,19.780974970993,5.26,4.26,6.12,0.932,19.780974970993,5.26,5.07,5.28,0.105,19.780974970993,5.26,4.25,6.12,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00776799585706888,45,10.7125086623541,4.01,2.84,5.12,1.14,10.7125086623541,4.01,3.83,4.06,0.111,10.7125086623541,4.01,2.8,5.13,1.167,0.00200910795606751,15,6.98372292212704,2,1,3.14,1.066,6.98372292212704,2,1.95,2.06,0.051,6.98372292212704,2,1,3.15,1.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2018,1,2018-01-01,"no covid period",0.01902126923742,NA,0.00691682517724364,0.0033306687982947,NA,0.00133226751931788,0.01902126923742,110,31.8959935669564,3.45,2.8,3.98,0.591,31.8959935669564,3.45,3.33,3.47,0.071,31.8959935669564,3.45,2.82,4.08,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00691682517724364,40,16.8144952935194,2.38,1.65,3.13,0.74,16.8144952935194,2.38,2.28,2.43,0.073,16.8144952935194,2.38,1.72,3.09,0.684,0.0033306687982947,25,8.58421354083038,2.8,1.75,3.83,1.04,8.58421354083038,2.8,2.69,2.82,0.068,8.58421354083038,2.8,1.86,3.84,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.29054232449689,1.89,0.76,3.13,1.184,5.29054232449689,1.89,1.8,1.91,0.055,5.29054232449689,1.89,0.76,3.02,1.134
"26",2018,2,2018-02-01,"no covid period",0.0182228392919125,NA,0.00607427976397084,0.00397825222119082,NA,0.00198912611059541,0.0182228392919125,105,29.933964487758,3.44,2.77,4.05,0.641,29.933964487758,3.44,3.32,3.47,0.072,29.933964487758,3.44,2.77,4.08,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00607427976397084,35,15.0698902326317,2.39,1.61,3.14,0.767,15.0698902326317,2.39,2.29,2.43,0.068,15.0698902326317,2.39,1.59,3.19,0.796,0.00397825222119082,30,8.11886848019755,3.7,2.43,5.02,1.297,8.11886848019755,3.7,3.55,3.73,0.089,8.11886848019755,3.7,2.46,4.93,1.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4.79296428009172,2.71,1.28,4.15,1.433,4.79296428009172,2.71,2.59,2.77,0.087,4.79296428009172,2.71,1.25,4.17,1.46
"27",2018,3,2018-03-01,"no covid period",0.0165794066317627,NA,0.00610820244328098,0.00396667988893296,NA,0.00198333994446648,0.0165794066317627,95,32.1520528518075,2.95,2.35,3.55,0.604,32.1520528518075,2.95,2.86,2.98,0.059,32.1520528518075,2.95,2.33,3.51,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00610820244328098,35,15.7860196691248,2.15,1.51,2.91,0.699,15.7860196691248,2.15,2.07,2.19,0.058,15.7860196691248,2.15,1.46,2.85,0.697,0.00396667988893296,30,9.01362021461749,3.33,2.12,4.36,1.116,9.01362021461749,3.33,3.19,3.33,0.071,9.01362021461749,3.33,2.22,4.44,1.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.17390943312385,2.51,1.33,3.82,1.248,5.17390943312385,2.51,2.39,2.54,0.078,5.17390943312385,2.51,1.16,3.87,1.353
"28",2018,4,2018-04-01,"no covid period",0.012242042672263,NA,0.0043721580972368,0.00328947368421053,NA,0.00197368421052632,0.012242042672263,70,22.6594138008466,3.18,2.47,3.79,0.662,22.6594138008466,3.18,3.05,3.19,0.071,22.6594138008466,3.18,2.43,3.84,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0043721580972368,25,12.595739583636,1.98,1.25,2.78,0.764,12.595739583636,1.98,1.89,2.01,0.058,12.595739583636,1.98,1.27,2.7,0.715,0.00328947368421053,25,6.93510362416167,3.46,2.12,4.67,1.277,6.93510362416167,3.46,3.24,3.41,0.082,6.93510362416167,3.46,2.02,4.76,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4.3376682430959,3.23,1.57,4.76,1.596,4.3376682430959,3.23,2.97,3.16,0.097,4.3376682430959,3.23,1.61,4.61,1.499
"29",2018,5,2018-05-01,"no covid period",0.0147697654213727,NA,0.00608166811468288,0.0032782585890375,NA,0.001311303435615,0.0147697654213727,85,21.6950332264133,3.96,3.1,4.71,0.807,21.6950332264133,3.96,3.81,3.98,0.084,21.6950332264133,3.96,3.09,4.75,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00608166811468288,35,12.4844689381826,2.96,2.04,3.82,0.89,12.4844689381826,2.96,2.83,3.01,0.088,12.4844689381826,2.96,2.08,3.85,0.882,0.0032782585890375,25,6.52776471278713,3.52,2.17,4.9,1.368,6.52776471278713,3.52,3.39,3.58,0.094,6.52776471278713,3.52,2.14,4.9,1.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.2210871643023,2.61,1.21,4.22,1.504,4.2210871643023,2.61,2.49,2.67,0.087,4.2210871643023,2.61,1.18,4.03,1.421
"30",2018,6,2018-06-01,"no covid period",0.012178148921364,NA,0.00521920668058455,0.00196052803555091,NA,NA,0.012178148921364,70,19.1866932824407,3.65,2.81,4.46,0.826,19.1866932824407,3.65,3.5,3.66,0.08,19.1866932824407,3.65,2.81,4.43,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00521920668058455,30,10.9873343685299,2.82,1.82,3.75,0.966,10.9873343685299,2.82,2.69,2.86,0.085,10.9873343685299,2.82,1.82,3.82,1.001,0.00196052803555091,15,6.30254701997228,2.22,1.11,3.35,1.122,6.30254701997228,2.22,2.08,2.19,0.054,6.30254701997228,2.22,1.11,3.33,1.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2018,7,2018-07-01,"no covid period",0.0138888888888889,NA,0.00434027777777778,0.00260179523871471,NA,NA,0.0138888888888889,80,19.2272668768083,4.21,3.29,5.01,0.861,19.2272668768083,4.21,4.06,4.23,0.088,19.2272668768083,4.21,3.28,5.04,0.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00434027777777778,25,10.5070128318904,2.57,1.61,3.54,0.965,10.5070128318904,2.57,2.46,2.62,0.078,10.5070128318904,2.57,1.62,3.52,0.952,0.00260179523871471,20,6.59897807392885,2.88,1.66,4.12,1.229,6.59897807392885,2.88,2.74,2.89,0.074,6.59897807392885,2.88,1.67,4.09,1.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2018,8,2018-08-01,"no covid period",0.0138600138600139,NA,0.0051975051975052,0.00324548877060885,NA,0.00194729326236531,0.0138600138600139,80,17.9849376634717,4.5,3.54,5.41,0.938,17.9849376634717,4.5,4.33,4.53,0.1,17.9849376634717,4.5,3.5,5.39,0.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0051975051975052,30,9.91246372136537,3.13,1.99,4.19,1.098,9.91246372136537,3.13,2.99,3.18,0.095,9.91246372136537,3.13,2.02,4.24,1.11,0.00324548877060885,25,6.59180213507782,4.1,2.58,5.55,1.487,6.59180213507782,4.1,3.88,4.1,0.106,6.59180213507782,4.1,2.58,5.61,1.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4.13741674509871,3.63,1.92,5.42,1.75,4.13741674509871,3.63,3.42,3.67,0.121,4.13741674509871,3.63,1.93,5.32,1.692
"33",2018,9,2018-09-01,"no covid period",0.0139178844815588,NA,0.00608907446068198,0.00259134490800726,NA,0.00129567245400363,0.0139178844815588,80,16.4699872634633,4.86,3.73,5.86,1.067,16.4699872634633,4.86,4.66,4.88,0.109,16.4699872634633,4.86,3.7,5.83,1.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00608907446068198,35,9.08300658414732,4.07,2.83,5.38,1.274,9.08300658414732,4.07,3.88,4.13,0.122,9.08300658414732,4.07,2.75,5.39,1.321,0.00259134490800726,20,6.34434571465298,3.15,1.89,4.52,1.312,6.34434571465298,3.15,3.02,3.19,0.083,6.34434571465298,3.15,1.73,4.57,1.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.01605773912742,2.99,1.48,4.86,1.691,4.01605773912742,2.99,2.84,3.03,0.095,4.01605773912742,2.99,1.49,4.98,1.743
"34",2018,10,2018-10-01,"no covid period",0.0104275286757039,NA,0.00260688216892596,0.00257765175924733,NA,NA,0.0104275286757039,60,17.1583235293328,3.56,2.69,4.36,0.833,17.1583235293328,3.56,3.43,3.58,0.078,17.1583235293328,3.56,2.62,4.37,0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00260688216892596,15,9.67500023220625,1.65,0.91,2.43,0.761,9.67500023220625,1.65,1.59,1.68,0.045,9.67500023220625,1.65,0.83,2.58,0.879,0.00257765175924733,20,6.81902888653461,2.64,1.45,3.75,1.151,6.81902888653461,2.64,2.52,2.66,0.068,6.81902888653461,2.64,1.61,3.81,1.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2018,11,2018-11-01,"no covid period",0.0112165660051769,NA,0.00431406384814495,0.00256739409499358,NA,0.00128369704749679,0.0112165660051769,65,16.9123270360101,3.78,2.88,4.7,0.909,16.9123270360101,3.78,3.65,3.8,0.075,16.9123270360101,3.78,2.84,4.61,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00431406384814495,25,9.47637274801075,2.64,1.68,3.65,0.987,9.47637274801075,2.64,2.53,2.68,0.075,9.47637274801075,2.64,1.58,3.69,1.055,0.00256739409499358,20,6.75970292538726,3.25,2.04,4.76,1.364,6.75970292538726,3.25,3.15,3.31,0.082,6.75970292538726,3.25,1.92,4.59,1.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.28499955619391,2.33,0.96,3.9,1.468,4.28499955619391,2.33,2.26,2.42,0.079,4.28499955619391,2.33,1.17,3.74,1.286
"36",2018,12,2018-12-01,"no covid period",0.0137693631669535,NA,0.00516351118760757,0.00191987712786382,NA,0.00127991808524254,0.0137693631669535,80,18.2720029923587,4.38,3.42,5.25,0.912,18.2720029923587,4.38,4.2,4.38,0.087,18.2720029923587,4.38,3.39,5.14,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00516351118760757,30,9.97071576424191,3.21,2.12,4.21,1.047,9.97071576424191,3.21,3.07,3.26,0.091,9.97071576424191,3.21,2.11,4.21,1.054,0.00191987712786382,15,7.27088779003358,2.34,1.36,3.53,1.089,7.27088779003358,2.34,2.26,2.38,0.058,7.27088779003358,2.34,1.24,3.58,1.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.49377636793898,2.23,0.89,3.58,1.346,4.49377636793898,2.23,2.13,2.27,0.069,4.49377636793898,2.23,0.89,3.78,1.446
"37",2019,1,2019-01-01,"no covid period",0.0163258291802715,NA,0.00601477917167898,0.00318349675283331,NA,0.00127339870113333,0.0163258291802715,95,27.1547198673779,3.42,2.71,4.07,0.679,27.1547198673779,3.42,3.3,3.45,0.072,27.1547198673779,3.42,2.73,4.05,0.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00601477917167898,35,14.9040113122221,2.42,1.65,3.2,0.774,14.9040113122221,2.42,2.32,2.46,0.069,14.9040113122221,2.42,1.68,3.16,0.739,0.00318349675283331,25,8.22650842130784,2.92,1.83,4.01,1.089,8.22650842130784,2.92,2.8,2.94,0.074,8.22650842130784,2.92,1.82,4.01,1.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.04037747713546,2.38,1.17,3.66,1.245,5.04037747713546,2.38,2.25,2.41,0.078,5.04037747713546,2.38,0.99,3.77,1.389
"38",2019,2,2019-02-01,"no covid period",0.0111664662429136,NA,0.00429479470881292,0.00190186382655002,NA,0.00126790921770001,0.0111664662429136,65,24.1575447122749,2.73,2.06,3.37,0.654,24.1575447122749,2.73,2.65,2.76,0.057,24.1575447122749,2.73,2.07,3.35,0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00429479470881292,25,12.8205912324205,1.87,1.16,2.63,0.736,12.8205912324205,1.87,1.8,1.91,0.053,12.8205912324205,1.87,1.17,2.57,0.702,0.00190186382655002,15,7.68275449480794,2.21,1.3,3.34,1.022,7.68275449480794,2.21,2.15,2.26,0.055,7.68275449480794,2.21,1.3,3.25,0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.56702489217598,2.63,1.29,4.22,1.465,4.56702489217598,2.63,2.52,2.7,0.086,4.56702489217598,2.63,1.31,4.16,1.423
"39",2019,3,2019-03-01,"no covid period",0.0144730120892219,NA,0.00510812191384301,0.00316215532506957,NA,0.00189729319504174,0.0144730120892219,85,25.2884049618617,3.32,2.57,4.01,0.724,25.2884049618617,3.32,3.21,3.34,0.068,25.2884049618617,3.32,2.61,4.03,0.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00510812191384301,30,13.7100395819731,2.26,1.5,3.12,0.81,13.7100395819731,2.26,2.17,2.29,0.063,13.7100395819731,2.26,1.46,2.99,0.766,0.00316215532506957,25,8.30833450848752,3.01,1.89,4.16,1.138,8.30833450848752,3.01,2.9,3.05,0.077,8.30833450848752,3.01,1.93,4.21,1.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.10560199425742,2.55,1.2,3.95,1.377,5.10560199425742,2.55,2.45,2.61,0.081,5.10560199425742,2.55,1.37,4.11,1.371
"40",2019,4,2019-04-01,"no covid period",0.0127964511175567,NA,0.00426548370585224,0.00252206809583859,NA,NA,0.0127964511175567,75,22.088467405048,3.4,2.64,4.11,0.732,22.088467405048,3.4,3.28,3.43,0.071,22.088467405048,3.4,2.58,4.12,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00426548370585224,25,12.2662248040223,2.2,1.38,3.05,0.832,12.2662248040223,2.2,2.12,2.25,0.064,12.2662248040223,2.2,1.39,3.1,0.856,0.00252206809583859,20,7.53986540997664,2.52,1.46,3.75,1.148,7.53986540997664,2.52,2.43,2.55,0.064,7.53986540997664,2.52,1.46,3.71,1.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2019,5,2019-05-01,"no covid period",0.0127833645815579,NA,0.00426112152718596,0.00251698968034231,NA,NA,0.0127833645815579,75,20.8826393286859,3.5,2.72,4.26,0.772,20.8826393286859,3.5,3.36,3.51,0.077,20.8826393286859,3.5,2.68,4.21,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00426112152718596,25,11.7404710248606,2.04,1.29,2.87,0.788,11.7404710248606,2.04,1.97,2.09,0.058,11.7404710248606,2.04,1.28,2.81,0.767,0.00251698968034231,20,7.47491330349732,2.54,1.47,3.66,1.095,7.47491330349732,2.54,2.44,2.56,0.061,7.47491330349732,2.54,1.47,3.61,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2019,6,2019-06-01,"no covid period",0.0110789159706835,NA,0.00426112152718596,0.00250752256770311,NA,0.00125376128385156,0.0110789159706835,65,18.9610095555795,3.53,2.61,4.27,0.829,18.9610095555795,3.53,3.39,3.53,0.071,18.9610095555795,3.53,2.69,4.32,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00426112152718596,25,10.7392730718976,2.51,1.56,3.39,0.913,10.7392730718976,2.51,2.4,2.55,0.076,10.7392730718976,2.51,1.68,3.45,0.886,0.00250752256770311,20,7.12163971820416,2.81,1.57,4.09,1.264,7.12163971820416,2.81,2.69,2.83,0.074,7.12163971820416,2.81,1.69,4.07,1.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.45503059103518,2.24,0.91,3.64,1.363,4.45503059103518,2.24,2.14,2.3,0.079,4.45503059103518,2.24,0.9,3.59,1.347
"43",2019,7,2019-07-01,"no covid period",0.0119128658951668,NA,0.00510551395507148,0.00311993011356546,NA,0.00124797204542618,0.0119128658951668,70,18.6765636745885,3.8,2.88,4.54,0.831,18.6765636745885,3.8,3.66,3.83,0.084,18.6765636745885,3.8,2.94,4.66,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00510551395507148,30,10.7992037897093,2.96,2.05,3.92,0.938,10.7992037897093,2.96,2.84,3,0.08,10.7992037897093,2.96,2.03,4.07,1.02,0.00311993011356546,25,7.40026500341542,3.65,2.28,4.94,1.329,7.40026500341542,3.65,3.46,3.64,0.089,7.40026500341542,3.65,2.3,4.86,1.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.66724352229944,2.57,1.25,4.04,1.392,4.66724352229944,2.57,2.46,2.63,0.083,4.66724352229944,2.57,1.28,4.07,1.395
"44",2019,8,2019-08-01,"no covid period",0.0127183313549262,NA,0.00508733254197049,0.00310945273631841,NA,0.00186567164179104,0.0127183313549262,75,17.1000423718728,4.39,3.46,5.25,0.895,17.1000423718728,4.39,4.22,4.4,0.092,17.1000423718728,4.39,3.45,5.32,0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00508733254197049,30,9.57112928215527,3.03,1.95,4.07,1.056,9.57112928215527,3.03,2.91,3.08,0.084,9.57112928215527,3.03,1.98,4.07,1.046,0.00310945273631841,25,7.11030241868679,3.38,2.08,4.73,1.327,7.11030241868679,3.38,3.22,3.38,0.083,7.11030241868679,3.38,1.97,4.64,1.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4.40317967600153,3.63,2.03,5.62,1.794,4.40317967600153,3.63,3.48,3.72,0.118,4.40317967600153,3.63,2.04,5.45,1.703
"45",2019,9,2019-09-01,"no covid period",0.0110057568574331,NA,0.00423298340670505,0.00372208436724566,NA,0.00186104218362283,0.0110057568574331,65,15.4257676102961,4.34,3.29,5.38,1.041,15.4257676102961,4.34,4.18,4.36,0.093,15.4257676102961,4.34,3.24,5.32,1.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00423298340670505,25,8.70570911490736,2.99,1.85,4.11,1.132,8.70570911490736,2.99,2.86,3.03,0.087,8.70570911490736,2.99,1.84,4.14,1.15,0.00372208436724566,30,6.65737669551355,4.66,3.01,6.23,1.606,6.65737669551355,4.66,4.48,4.72,0.121,6.65737669551355,4.66,3.15,6.31,1.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4.20795709006116,3.8,1.92,5.62,1.852,4.20795709006116,3.8,3.63,3.88,0.126,4.20795709006116,3.8,2.14,5.7,1.782
